_order	tweet_id	tweet_text	class_label
749	728852117499215872	RT @Emergency_Life: ἞8἞6 Fundraiser: #ABfire #wildfire news: #ymm #ymmfire #FortMacFire #FortMcMurray #ymmwildfire #ymmhelp #ftmacfire	rescue_volunteering_or_donation_effort
766	728666393655185409	RT @FoxtrotAlpha: Military leading 1500-vehicle evacuation convoy from city-sized wildfire in Canada	displaced_people_and_evacuations
771	733389334888349696	@PrincipalLDN Its here:  No details other than five units damaged overnight in same complex. #ymmfire	infrastructure_and_utility_damage
774	729044413641592833	RT @SimonOstler: Ontario boys lemonade stand raises $2,500 for #FortMacFire relief  #ymmfire @ericavella	rescue_volunteering_or_donation_effort
783	729145255665131520	RT @JeedBe: #JamesTaylor to donate proceeds of #Alberta shows to #FortMcMurray victims | Ottawa Citizen  #ymmfire #y	rescue_volunteering_or_donation_effort
794	728595197945204736	RT @YahooNews: Homes get reduced to rubble in the aftermath of Canadian wildfire that has left thousands displaced	infrastructure_and_utility_damage
800	728599463120359426	Click for the latest on Fort Mac, updates on local fires, fundraiser info, Notleys latest press conference, &amp; More!	other_relevant_information
829	730894786903855104	Taiwan donates aid to wildfire-engulfed Canadian city | Politics | FOCUS TAIWAN  via @sharethis	rescue_volunteering_or_donation_effort
837	729071464498880513	RT @Awesome8sRPG: Get some #games &amp; help Fort McMurray Wildfire Relief Initiative via @Genesisoflegend	rescue_volunteering_or_donation_effort
844	732612209134686208	There has been an explosion in a Fort McMurray neighbourhood.	other_relevant_information
849	729746552139460612	TUNE IN at 3pm ET/1pm MT on TV as Mark Robinson @StormhunterTWN comes to us LIVE with a first look at wildfire damage in #FortMcMurray	other_relevant_information
856	728732211277615105	RT @SMCDSB: Pray for all those affected by the wildfire in Fort McMurray. Donate to the Red Cross to help! #ymmfire #ABfire	sympathy_and_support
859	728965247629955073	RT @AnneKOvind: Devastating damage caused by #FortMcMurray #wildfire Resilience and spirit of #Albertans impressive. Our thoughts are with	infrastructure_and_utility_damage
873	730452608888922112	RT @GlobalEdmonton: Fort McMurray wildfire: Red Cross to give $50M, Alberta to give $100M in emergency funding #ymmfire	rescue_volunteering_or_donation_effort
875	730024111813083136	Five years ago, on a Tuesday morning much like this, I headed north to Slave Lake, after a wildfire destroyed a third of that community.	infrastructure_and_utility_damage
879	729305519983222785	Fires burning across country. More evacs now in N. Ont cottage country.	displaced_people_and_evacuations
882	729525970466541568	#TruDoh Drama Teacher forgets his lines &amp; falls flat: Russia wildfire aid offer still in limbo	rescue_volunteering_or_donation_effort
888	729398215871582208	Get your knives sharpened this May, all sharpening proceeds go to the Red Cross to help wildfire victims in Ft. Mac!	rescue_volunteering_or_donation_effort
896	729432230871846912	Canadas wildfire that has already displaced tens of thousands of people could burn for months, kkelkar reports  #N	displaced_people_and_evacuations
912	732358726477185024	Coming up live w/ @RachelNotley growing wildfire forces evacuation of Fort McMurray oilsands camps  #CBC #ymmfire	displaced_people_and_evacuations
915	728782555315642368	RT @RosiePThompson: The @CanadasNAC raised more than $2,500 for the @redcrosscanada for #FortMcMurray tonight. Thanks to our volunteers. ht	rescue_volunteering_or_donation_effort
940	731271571072032773	Teen dance tonight at the Bower Kin Community Center in support of Fort McMurray wildfire relief.	rescue_volunteering_or_donation_effort
953	732558412710481920	Growing wildfire forces evacuation of Fort McMurray oilsands camps - Edmonton - CBC News. BUT ITS FINALLY RAINING!	displaced_people_and_evacuations
962	732700319235354624	@grantswilson @Jchawes Say a prayer for our province please! ὤFἿC We need rain! ἲ7	sympathy_and_support
964	730202547181346819	RT @a_picazo: Do you want to be part of #fortmacfire #ymmfire cleanup and rebuilding efforts? Where/how-&gt;  #yyc #y	rescue_volunteering_or_donation_effort
975	729322703627427840	RT @myagauxthier: Also praying for the families in my province who have been affected by the wildfire. This would be a hard Mothers Day fo	sympathy_and_support
1048	728644840263716864	Fort McMurray wildfire grows to more than 101,000 hectares (249,576 acres), Alberta officials say; government approves emergency funding of	other_relevant_information
1053	728699079845285893	RT @CKNW: #Wildfire damage in #Anzac worse than 1st reported. Fire got into town last night and destroyed or damaged as many as 20 structur	infrastructure_and_utility_damage
1056	731263689672806401	RT @wrasslinclassic: Another way you can donate to Red Cross to help the victims of the wildfire in Fort McMurray,	rescue_volunteering_or_donation_effort
1074	729357221709160449	RT @mniype: UPDATE: Evacuees finding new accommodations as the Fort Mac fire still burns. #ymmfire #yeg	displaced_people_and_evacuations
1097	730201219780608000	@tim_cook Thank you so much for putting the Wildfire assistance apps front &amp; center on the Canadian App Store :) #yegfire	rescue_volunteering_or_donation_effort
1098	729549932995153920	100 per cent of the money raised by Red Cross in the name of the Fort McMurray wildfire will go directly to helping victims affected by it	rescue_volunteering_or_donation_effort
1102	730134723679404032	Notley: Oilsands facilities not damaged by wildfire in #YMM. Companies restart operations in coming days - she says relief for AB, Can econ.	other_relevant_information
1104	732727935233232897	We want to help: Attawapiskat donates $5,000 to wildfire relief: A northern Ontario First Nation that has b	rescue_volunteering_or_donation_effort
1119	734838052632166400	Wildfire evacuation orders lifted at more Canadian work camps: Municipal authorities for the oil town said a	displaced_people_and_evacuations
1127	729662191255826432	RT @firstcircle12: Officials say Russian offer of help for wildfire is beingstudied.They need #US permission. #cdn	rescue_volunteering_or_donation_effort
1128	728783056312508416	@alisonborealis still looking for something relating to old post-wildfire forests being initial beetle food.	not_humanitarian
1140	729779553858682880	.@BreannaKarstensSmith is tweeting photos and videos from Fort McMurray media tour -- the first detailed look at the wildfire destruction.	infrastructure_and_utility_damage
1144	729279006713982976	Pets Affected by #Alberta-#Wildfire #Donation link:  Praying special protection	rescue_volunteering_or_donation_effort
1152	728750247803912193	#FortMacFire #FortMcMurray #wildfire disrupts evacuation convoy so scary. #climatechange #climateReality	displaced_people_and_evacuations
1154	729701974019428352	Condolences &amp; thoughts going out to those affected by the #FortMcMurray fires as more stories are shared	sympathy_and_support
1163	728673724082356224	Lovely writing from @andreahuncar on Fort Mac evacuees: War to wildfire, Syrian refugees once again flee  #ymmfire	displaced_people_and_evacuations
1170	728559650128289794	RT @SJA_BCYT: Our thoughts go out to the #FortMcMurray residents and to the #firefighters battling the #wildfire. Stay safe all. .	sympathy_and_support
1192	728755141243899909	RT @sierraclub: Town devastated by 2013 oil train explosion now collecting donations for Fort McMurray wildfire relief:	rescue_volunteering_or_donation_effort
1197	728794154088554497	RT @ManitobaCUs: Members &amp; nonmembers can donate to Red Cross Alberta wildfire relief at any CU branch in Manitoba.	rescue_volunteering_or_donation_effort
1205	728872604925341696	RT @FletJan: Family of 5, including 3 young children!! RCMP find people in Fort McMurray ignoring evacuation order	displaced_people_and_evacuations
1210	732609062492217344	RT @CullenBird: 1/2 RMWB: Fire in Thickwood across from Father Mercredi H.S. - 1 fourplex lost and 3 units damaged. #ymm #ymmfire /	infrastructure_and_utility_damage
1220	730018792412188673	#ymmfire evacuees ask Premier Notley questions about evacuation call, pets, cash cards, and their return	other_relevant_information
1293	729789267954651136	&gt;@CBCNorth Crews snuff out small wildfire near Whitehorse trailer park: Fires, sirens and bears: Crews put ou	other_relevant_information
1315	729340540626472960	Tinder dry forests &amp; high winds are making things very difficult! Hats off to all those fighting these fires!	sympathy_and_support
1320	728976024877207552	RT @StephenLeahy: whoa! fires growing to 2000 sq km (half million acres) today but away from communities #ymmfire	other_relevant_information
1374	729396046841843712	RT @DeseretNews: The images are ones of devastation — scorched homes, virtually whole neighborhoods burned to the ground.	infrastructure_and_utility_damage
1379	732227103224156160	Ontario - Current Fires Interactive Map  #wildfire #on411 #onfires	other_relevant_information
1384	733774959831449600	Fort McMurray Fire: Alberta To Bring In Extra Firefighters: EDMONTON — A massive wildfire that destroyed part	rescue_volunteering_or_donation_effort
1396	729303204677058561	RT @Afo_Ogunnaike: My thoughts are in Canada as the wildfire rages on. BP, Suncor, Phillips 66 declare force majeure	sympathy_and_support
1398	732160060265275392	Mandatory evacuation notice issued for residents near Fox Creek	displaced_people_and_evacuations
1410	733248864954769408	RT @chuckteed: Download a song and donate to a worthy cause!	rescue_volunteering_or_donation_effort
1420	734393386589884416	Some Fort McMurray evacuees cant access Alberta government wildfire relief funds - Edmonton - CBC News	displaced_people_and_evacuations
1421	735958736058109952	The CRA is committed to assisting #wildfire evacuees with taxpayer relief  #ymm	displaced_people_and_evacuations
1426	729509146463219712	Rapper @classified donating song proceeds to wildfire relief efforts in Fort Mac  More reasons why he is the best!!	rescue_volunteering_or_donation_effort
1433	728721733415403520	RT @Cinecraig: Updated Fort St. John post with map of evacuation area  #FortStJohn #wildfire #fires #evacuation #Bri	displaced_people_and_evacuations
1437	728749038116306944	RT @CBCEdmonton: RCMP will be updating the public on their search and rescue efforts in Fort McMurray at 7 p.m. MT. Watch it here: /	other_relevant_information
1442	732056893640740868	RT @bigwestcountry: A State of Local Emergency has been issued for the M D of Greenview, due to an out of control wildfire. A /	caution_and_advice
1455	730244185828249600	RT @globalnews: Oil sands facilities not damaged by Fort McMurray wildfire: Notley	infrastructure_and_utility_damage
1468	733124981232525312	Detailed new images of wildfire-damaged areas | Alberta.ca	other_relevant_information
1478	730570354435883008	Homeless Man Pledges to Fort McMurray WILDFIRE VICTIMS  via @YouTube	rescue_volunteering_or_donation_effort
1480	732593266508496897	Premier @RachelNotley will provide Alberta wildfire and relief efforts update to media at 11 MT. #ymmfire #FortMacFire #ableg #cdnpoli	rescue_volunteering_or_donation_effort
1490	729806364353171457	Latest figures on #ymmfire: - ~2,400 structures destroyed - Most major infrastructure saved - Fire now at 204k km^2	infrastructure_and_utility_damage
1516	731323477660049408	RT @SunnFunFlyIn: Canadian pilot bends rules to rescue pets from wildfire.	rescue_volunteering_or_donation_effort
1517	728663499505721345	Golden West is partnering with @PeaveyMart in Swift Current for a BBQ Sunday from 11-4. 100% of proceeds to @redcrosscanada wildfire relief	rescue_volunteering_or_donation_effort
1539	732353652720029696	RT @Report24CA: Syrian refugees in New Brunswick raise money for Fort McMurray wildfire evacuees.	rescue_volunteering_or_donation_effort
1551	735521212579864582	Fire Aid major benefit concert for Fort McMurray wildfire victims announced. #ymmfire #yeg #ymm	other_relevant_information
1560	730021938664366082	Syrian family working to resurrect chocolate business lost in Syria donate profits to #FortMcMurray cause	rescue_volunteering_or_donation_effort
1563	732567909260627968	Prayers with all those affected out West	sympathy_and_support
1564	728605376044777472	Just Energy extending payment deadlines, waiving late fees and accommodating special payment plans for customers affected by AB wildfire.	other_relevant_information
1566	732986515819626496	SK Wildfire Update: Air quality is between 3-6 in northwestern areas of the province, 10 is bad.	caution_and_advice
1567	728574533934809090	#HeartSoulPrayers for Alberta fire victims	sympathy_and_support
