_order	tweet_id	tweet_text	class_label
1757	1065509592442953728	RT @KTLA: SNAP Participants Can Temporarily Buy Hot Food in 14 California Counties Hit by Wildfires	rescue_volunteering_or_donation_effort
1800	1061256253530427392	@SenatorIsakson @sendavidperdue @AustinScottGA08; 9 Americans are confirmed dead, more are missing, including several elderly, &amp; many are trying to make their way to safety w/ babies &amp; small children &amp; YOUR POTUS is using this as a political tool. I WILL WORK TO UNSEAT YOU ALL.ἰA	injured_or_dead_people
1839	1066574119511121920	RT @KimGuzzetti1: We need $ for 100 portable classrooms to educate our children! Please donate . #BCOE /	rescue_volunteering_or_donation_effort
1873	1061393577463504896	At least 11 dead as California wildfires incinerate towns, send thousands fleeing	injured_or_dead_people
1887	1064584046108303360	Rain to bring relief to Bay Area, clear ‘very unhealthy’ smoky air - SFGate	other_relevant_information
1926	1065634858515357696	Hundreds of volunteers to search for California | Daily Mail Online	rescue_volunteering_or_donation_effort
1928	1062854483972022272	Unsurprisingly, California Fires Cause Significant Charter Spectrum Outages	other_relevant_information
1932	1061243000578301954	EMERGENCY UPDATE: @LAFDFoundation needs your help. We’re requesting donations at  to provide hydration backpacks for @LAFD firefighters working tirelessly to contain the fires across Southern California. Any amount of money you can spare makes a difference.	rescue_volunteering_or_donation_effort
1994	1062123445931180032	Wanted to let everyone know we’re ok, our house was very close to the fire but luckily just far enough out of harms way. To anyone effected by the wild fires we’re thinking of you and we’re here to help in any way we can. Huge thanks to the fire fighters, our California heroes!!!	sympathy_and_support
2046	1065756516479717376	@colvinj He thanked the coast guard for all that they have done to help with the fires in California. Who knew that so many people who were on fire paddle out to sea to get rescued?	not_humanitarian
2068	1062722444136460289	NorCal Residents Who Lost Homes in Camp Fire Sue PG&amp;E for Allegedly Causing Deadly Blaze. Climate Change ὤ4 Baa sheep baa	other_relevant_information
2092	1065286043316965377	One of our members, @LeavittsFreight steps up to help victims in the California fire. #campfire #californiafires #trucking #oregontruck	rescue_volunteering_or_donation_effort
2117	1062351064857489414	RT @seattlepi: Still standing: Photos of Paradise businesses and homes not destroyed in the Camp Fire	other_relevant_information
2132	1065704290449186816	Pure Bullshit and a slap in the face of the victims whose lives PGE have destroyed o r murdered. I believe a giant Class Action is needed.	other_relevant_information
2140	1065535388318523392	#California wildfire: #KimK, #Kanye donate $500,000 for relief	rescue_volunteering_or_donation_effort
2157	1061396858407477248	These California fires are pretty scary.. smoke has made its way all the way to me. Stay safe out there, the death toll is rising as I tweet. This has not been a very good week for California.. sending love.	sympathy_and_support
2170	1061276281868898305	9 people have been killed!!! Homes, animals, human lives - lost! This is the response? Where’s your compassion? Where’s your grief or your condolences? These were all INNOCENT victims. And you’re pointing fingers!?! #PrayForMalibu #CaliforniaWildfires #campfireparadise	sympathy_and_support
2252	1061336164274192385	How can a man in such a position of power even think these thoughts People are losing their homes &amp; lives and you are still trying to divide &amp; blame. I just don’t understand.	other_relevant_information
2337	1062383242433699840	Sending love to all of our human friends impacted by this tragedy. Our hearts go out to all the brave workers, volunteers, and people who are making the effort to help rescue animals, of all kinds, to safety from Californias wildfires.	sympathy_and_support
2345	1061379533377601536	Please stay tuned this next week! The nicest people ever whom I lived one ridge away from before moving to Humboldt, lost their home and studio to the Camp Fire” that destroyed Paradise,	other_relevant_information
2454	1065277038704189440	QB’s Jersey From Epic Monday Night NFL Game Is Being Auctioned Off To Help California Fire Victims	rescue_volunteering_or_donation_effort
2458	1061168381703770112	#BREAKING Wildfire burning in Northern California has now becomes the states most destructive and law enforcement is confirming the death toll now stands at 9.	injured_or_dead_people
2558	1061284610242424833	My happiest place on this planet is gone. Completely destroyed. I spent my ENTIRE day pulled over on the side of the road to find people and trailers to evacuate animals in between sobbing in parking lots and I’m still working. What did you do today?	infrastructure_and_utility_damage
2621	1061135672709283840	Hulking Fire:Fires across California have forced 157,000 people from their homes,5 found dead in vehicles..#Malibufire #WoolseyFire	displaced_people_and_evacuations
2689	1067442548145188864	Interior Secretary Ryan Zinke says costs associated with a deadly California wildfire will likely be in the billions. The death toll has risen to 88.	injured_or_dead_people
2698	1061706438450577410	As we send our support to those impacted by the #CampFire, please take precautions and heed air quality warnings. Limit time outdoors, keep your windows closed, and drink plenty of water.	caution_and_advice
2704	1062081510390394885	Wildfires Sweeping California Claim the Homes of Celebrities and Regular Folks Alike	infrastructure_and_utility_damage
2745	1062858507756752897	Per BuzzFeed, the Woolsey fire destroyed nearly all of this famous Jewish summer camp but among the structures that survived: a wooden menorah.	infrastructure_and_utility_damage
2764	1065295193375526913	North Valley Community Foundation Camp Fire Relief - North Valley Community Foundation  RE Camp Fire in Butte County a trusted local philanthropy that funds local nonprofit organizations, has expertise in knowing where the greatest need is	rescue_volunteering_or_donation_effort
2787	1065511003616555008	The fires in California defense of the chemicals trails that areAffecting the state of California I was suggest all Californians moving to where the fires were in order to protect your life and your future	caution_and_advice
2816	1065173525290500096	RT TMZ: Kanye West Donates $500,000 to California Wildfire Relief  - FOX5Atlanta	rescue_volunteering_or_donation_effort
2917	1065290754292101122	Heres how you can help the animals affected by the California wildfires. →  via @FOX10Phoenix #CampFire #WoosleyFire #CaliforniaFires #CaliforniaWildfires #EmbraceYourPets #WednesdayWisdom	rescue_volunteering_or_donation_effort
2999	1061385640208519168	#UPDATE: The International Association of Fire Fighters is calling President Donald Trumps comment about massive wildfires burning throughout California irresponsible, reckless and insulting. #CampFire #WoolseyFire	not_humanitarian
3060	1064744891236974592	RT @tacointacoma: @sarahjo50962074 @mattonium @SethAbramson Nah, lock her up in California, and then she can go fight fires for $2 a day	not_humanitarian
3069	1062616379608784901	⏰ $BNews:At least 42 people have died in the Camp wildfire in Northern California. Its the deadliest and most destructive wildfire in the states history.	injured_or_dead_people
3083	1061167224768094208	Southern California wildfire destroys homes	infrastructure_and_utility_damage
3115	1061980321300779009	California wildfires rage on as death toll rises to at least 31, US media reports (via @thejournal_ie)	injured_or_dead_people
3153	1061220341798789121	Love him to death or despise the hell out of him it’s a great relief to finally have a president that calls it the way it is in this state. The frequency &amp; intensity of these fires correspond directly with the lack of GOOD forest management. Federal and state policies must change	other_relevant_information
3169	1061285949584392192	California Fires. #missingperson Please RT. Help find 86 year old Betty Werner. She evacuated Point Dume yesterday. RT.	missing_or_found_people
3217	1067028143041478656	@DavMicRot Republicans????? What about what your family has done. The Camp Fire followed by a Corporate Bail Outs by Jerry Brown. Thousands of people missing and presumed dead. They receive no help but you filthy, rich, white stock owners lose nothing. #Pacificgasandelectric #PG&amp;E #murder	missing_or_found_people
3233	1065299451076534273	Good morning from Wallywood, where Walmart has asked people camping since the #CampFire to leave. I still count about 50 tents. See our coverage of the situation here:	not_humanitarian
3345	1064541786301964290	Wow im not fan of Kayne West or the Kardashians. But to see a video about how they protected their home in California while millions including other celebs lost their homes. Makes me not like them even more. I mean even @MileyCyrus &amp; @LiamHemsworth lost their home. Its a wildfire	not_humanitarian
3357	1063012328034234368	Death toll rises as fires continue to gut California  via @msnbc	injured_or_dead_people
3377	1063637459383152641	First victims killed in Camp Fire named as death toll rises to 71	injured_or_dead_people
3407	1064185108356198400	Heres the crazy story of just one of the many heroes in Paradise, the town destroyed by Californias deadliest fire ever. His name is Allyn Pierce, and hes the badass nurse who drove this truck through the flames.	other_relevant_information
3417	1064131126610907136	Asked about climate change, Trump says lot of factors to blame for California wildfires: President Donald Trump, after surveying the destruction wrought by wildfires in California, said Saturday that the devastation has not altered his opinion on	other_relevant_information
3422	1065607053379424256	RT @jilevin: The Camp Fires damage goes beyond what satellites can show	infrastructure_and_utility_damage
3453	1061273374339616768	Several California communities are devastated, and the death toll is rising, as fires continue to spread.  #CampFire #WoolseyFire	injured_or_dead_people
3471	1064195533139525632	If California does such a good job managing their forests and parks, why are they the only state that seems to only have wildfires?	not_humanitarian
3517	1064659900624773121	California Rep. Adam Schiff says President Trump needs to listen to the experts on California wildfires because clearly he isnt one of them	not_humanitarian
3567	1065015755434008580	Economy of Earth is feeling the effect of Climate Change as one surveys damage by the California Fires. As Climate Change increases fire damage will be accelerated. Work it out! Hurricanes are getting worse too, ocean temperature increase is acting like a fire!	other_relevant_information
3591	1061442215703011328	Heres the latest on the California wildfires: 11 people are dead, more than 250,000 have been evacuated and about 50,000 homes and businesses have lost power. Firefighters will work all night, and the blaze is 5% contained.	injured_or_dead_people
3600	1064073941340364801	ὒ5 As Seen ON Hardball with Chris Mathews- Mayor of Chico suggests Donate to CA - Camp Fire Relief- Residents of Paradise ὒ5  Golden Valley Bank Foundation - Just click on Donate Button ὒ5	rescue_volunteering_or_donation_effort
3603	1065760374287462401	Correction.#Retweet4Good State Farm donates $1 per retweet up to a million for survivors of California fires.	rescue_volunteering_or_donation_effort
3671	1064184570659008513	Will Trump acknowledge that poorly raked forest floors didn’t spontaneously combust, but rather, his beloved *infrastructure* caused the California fires? PG&amp;E electrical line malfunction linked to Camp Fire. Woolsey is under investigation for similar cause down South.	other_relevant_information
3691	1061173201722519554	Californias most destructive fire in at least a century has so far destroyed more than 6,700 structures — almost all of them homes — in the northern part of the state and is burning completely out of control.	infrastructure_and_utility_damage
3724	1061661871114076161	California wildfires: At least 23 dead as fires spread on both ends of California | #CaliforniaFires #CaliforniaWildfires #NorthernCalifornia #CampFire #WoolseyFire ὡEὡEὡEὊ8Ὂ8Ὂ8ὒ5ὒ5ὒ5	injured_or_dead_people
3725	1065526211584110592	California Fire Death Toll Rises to 83 #World	injured_or_dead_people
3737	1064571475179401217	RT @owillis: Everything Trump knows about fighting fires he learned from Fox News	not_humanitarian
3767	1066025692691877888	Stunning: 13 Dogs Were Rescued from California Wildfires  via @LifeZette	rescue_volunteering_or_donation_effort
3769	1064184270695030784	Classless spoiled children . . .	not_humanitarian
3774	1061330227303919616	You know the worst part about this? It will give his MAGA base another reason to shout fuck the libs” and absolutely fail at bringing people together. He would never have said this about a Bible Belt state. But this plays to his base, so fuck it. It’s California’s fault.	not_humanitarian
3947	1061645896792895488	The head of California’s firefighters union called Donald Trump’s threat to withhold federal funds to the state as it continues to deal with deadly wildfires shameful” and dangerously wrong” as the death toll rose to 11.	injured_or_dead_people
3956	1064328323776409600	Evacuees of the #CampFire camping out on a dirt lot next to a Walmart in Chico unstaked their tents and packed up their newly donated belongings Sunday, ready to move on but unsure to where.  via @SFGate	displaced_people_and_evacuations
3964	1066068461674147840	Pay what you want for the Death’s Door: Aftermath soundtrack. I’ll donate half of everything to the California Wildfire Relief fund. #gameaudio #BlackFriday #freemusic	rescue_volunteering_or_donation_effort
4120	1061177912404201472	Sending good thoughts, prayers and love to all those affected by the devastating fires in LA and Northern California. Stay safe and keep strong, we stand in solidarity with all of you! #CaliforniaFires	sympathy_and_support
4133	1065225073840308224	RT @SueGlashauser: Trump official trashes victims of California fire as death toll rises to 79	injured_or_dead_people
4216	1066734282234707968	3 more bodies found as firefighters contain Camp Fire, death toll at 85  #KMOV	injured_or_dead_people
4248	1065238780506980352	The death toll in Paradise, CA rises to 81 as does the number of unaccounted fornow 870 people. Forecasters predict heavy rains and possible mudslides in Northern California. We’re live on @FoxNews with the latest. #ParadiseFire #CAfire #wildfires #CaliforniaFire	injured_or_dead_people
4270	1061314227913207813	So I just heard prez won’t declare an emergency for California in the face of the worst fire ever. (And 17 other fires)This pres is a criminal and I want him prosecuted for everything including taking up valuable space and air. Trump is waste much like sewage overflow	not_humanitarian
4369	1064294233258057728	New story on NPR: Serving Time, And Fighting California Wildfires For $2 A Day	rescue_volunteering_or_donation_effort
4376	1062378937534287878	31 People Are Dead and 228 Are Missing In California Wildfires  via @politicususa	injured_or_dead_people
4404	1064385617469960193	Thanksgiving dinner to be served for all #CampFire evacuees	rescue_volunteering_or_donation_effort
4417	1063401638562541568	Good morning. Heres whats happening: - At least 63 killed in California wildfires - Julian Assange faces court charges - Khmer Rouge leaders found guilty of Cambodia genocide	injured_or_dead_people
4424	1063390876393766917	BREAKING: Officials say a staggering 631 people remain unaccounted for after the deadly Camp Fire in Northern California; death toll climbs to 63	injured_or_dead_people
4470	1064269150502051840	RT @FastCompany: 19 things you can do to help California wildfire victims right now	rescue_volunteering_or_donation_effort
4488	1065020224376721409	Was your business affected by the Wooley fire? We have a list of trusted resources to guide you through the process of recovering. Our Americas Job Centers of California (AJCCs) can provide you with one-on-one assistance. #woolseyfire #businessresource #businessrecovery	rescue_volunteering_or_donation_effort
4490	1061448136218951680	RT @hexanowl: 11 People Dead, Thousands Of Structures Toppled In Devastating Wildfire	injured_or_dead_people
4513	1066451096439275521	How can you help the young people displaced by the #CampFire? By sending books, backpacks and/or by making gift card donations (Target, Kohls, Safeway, Shell, Subway, etc).  #kidlitforcampfire	rescue_volunteering_or_donation_effort
4524	1061270860659638273	#California facing worst fires ever - #WoolseyFire Now Burning Malibu Went Through The Site Of A Nuclear Meltdown Site in Santa Susana Laboratory So what does Trump do? He imposes more sanctions on Crimean &amp; Iranian people to inflict pain. #CaliforniaFires	other_relevant_information
4563	1061142696084103168	RT @gagadaily: Lady Gaga has evacuated from her Malibu home due to the wildfire. Our thoughts are with everyone in California.	displaced_people_and_evacuations
4583	1065522351771709440	RT @EnvDefenseFund: California’s horrific wildfires are proof that the fight against climate change is one we cannot afford to lose.	not_humanitarian
4608	1065321694460633089	RT @LynnShawProd: The Unbelievable Fantastic and Magical California Fires As Explained By Mockingbird MSM News	not_humanitarian
4613	1065341658332573701	The Camp Fire could surpass the Tubbs Fire in losses. Read more in: JLT Re: California’s Camp Wildfire Most Destructive in US History; 7,150 Structures Destroyed or Damaged.  #insurance #claims #litigation #wildfires #California	infrastructure_and_utility_damage
4651	1067142120564129792	California Deadly fires and the patterns, are clearly results of Laziness. Why would anyone accept laziness? hashtag #JerryBrownFAILEDUSALL	not_humanitarian
4661	1064215622064750592	Well have no more of those pesky Conservatives being the fly in our ointment California purging Conservatives with fires &amp; voter fraud.	other_relevant_information
4731	1064570397390196736	How Satellites Are Helping Californias Wildfire Recovery Efforts  #spacenews #junoandtheechodog #astronomy	other_relevant_information
4756	1066468374727847936	Is the government concealing California’s wildfire death toll?- Well, they’re concealing the actual end of the wo	injured_or_dead_people
4784	1061856047290335232	California wildfire is joint deadliest in state history with 29 dead  via @MailOnline Whats reprehensible is that most CA wildfires are not natural, but are started by ARSONISTS. This is outright murder &amp; heinous destruction of property.	injured_or_dead_people
4786	1065466495017385984	There are now at least 80 people dead and more than 800 missing as a result of the Camp Fire. These numbers are staggering. My heart is with everyone affected by this terrible tragedy. We must make sure that every community gets the support they need to fully recover.	injured_or_dead_people
4800	1061718724833697792	California wildfires: Death toll hits 25; Lady Gaga, Kim Kardashian West, others flee from home	injured_or_dead_people
4843	1061458643437027328	RT @ToBeSafeNSound: Death toll in Northern California wildfire climbs to 23 after 14 more bodies discovered - NBC News	injured_or_dead_people
4856	1062728773831782405	Malibu lifts some mandatory evacuation orders	displaced_people_and_evacuations
4863	1065459336162566144	Jordan Rodgers selifshly has called Aaron’s $1,000,000 donation for California fire relief and awareness an act” and superficial” The irony is that Jordan is only known for his appearance on one of the most superficial shows on TV, and for being Aaron’s little brother”	rescue_volunteering_or_donation_effort
4949	1064135257018970113	RT @TheSolariReport: Latest from Dr. Joseph P Farrell @gizadeathstar on California fires	not_humanitarian
4981	1064432157945446400	Queen Elizabeth Sends Message to Meghan Markles Home State of California Amid Deadly Wildfires	sympathy_and_support
5002	1061547694659751936	#BREAKING: The death toll in Northern Californias raging wildfire, dubbed Camp Fire, climbed to nine, Butte County Sheriff Korey Honea said at a press conference	injured_or_dead_people
5025	1065078466058436608	NEW #CampFire death toll: 81 Bed springs? a searcher wonders. Bathtub? Crews in Paradise are up against the clock to find high-priority search spots &amp; signs of the unfound dead before a rainstorm washes them away forever. My latest:  via @azcentral	injured_or_dead_people
5043	1064683955255955457	My thoughts are with everyone impacted by the devastating Camp Fire. If you would like to help, you can donate to the United Way of Northern California at  or sign up to volunteer through the American Red Cross at .	sympathy_and_support
